#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
TYMP	cisplatin	1844096	-100002767	9606.ENSP00000252029	-1.CID100002767	0	0	0	0	0	0	0.7	0.325	0	0.791
delavirdine	tenofovir	-100005625	-100064987	-1.CID100005625	-1.CID100064987	0	0	0	0	0	0.371	0	0.678	0	0.791
chloramphenicol	cefotaxime	-100000298	-100002631	-1.CID100000298	-1.CID100002631	0	0	0	0	0	0	0	0.791	0	0.791
clindamycin	clarithromycin	-100002786	-100054688	-1.CID100002786	-1.CID100054688	0	0	0	0	0	0.268	0	0.723	0	0.791
KDR	imatinib	1845437	-100005291	9606.ENSP00000263923	-1.CID100005291	0	0	0	0	0	0.428	0	0.643	0	0.79
fentanyl	neostigmine	-100003345	-100004456	-1.CID100003345	-1.CID100004456	0	0	0	0	0	0	0	0.79	0	0.79
diclofenac	misoprostol	-100003032	-100042955	-1.CID100003032	-1.CID100042955	0	0	0	0	0	0	0	0.79	0	0.79
cortisol	naloxone	-100003640	-100004425	-1.CID100003640	-1.CID100004425	0	0	0	0	0	0	0	0.789	0	0.789
doxorubicin	capecitabine	-100001690	-100060953	-1.CID100001690	-1.CID100060953	0	0	0	0	0	0	0	0.789	0	0.789
aztreonam	ceftriaxone	-100002274	-100002656	-1.CID100002274	-1.CID100002656	0	0	0	0	0	0	0	0.789	0	0.789
nicotine	naltrexone	-100000942	-100004428	-1.CID100000942	-1.CID100004428	0	0	0	0	0	0	0	0.789	0	0.789
cortisol	spironolactone	-100003640	-100005267	-1.CID100003640	-1.CID100005267	0	0	0	0	0	0	0	0.788	0	0.788
chlorthalidone	metoprolol	-100002732	-100004171	-1.CID100002732	-1.CID100004171	0	0	0	0	0	0	0	0.788	0	0.788
PTGS2	KRAS	1854602	1844404	9606.ENSP00000356438	9606.ENSP00000256078	0	0	0	0	0	0	0	0.788	0	0.788
NR3C1	doxorubicin	1843294	-100001690	9606.ENSP00000231509	-1.CID100001690	0	0	0	0	0	0	0.7	0.308	0	0.786
FLT1	sildenafil	1846791	-100005212	9606.ENSP00000282397	-1.CID100005212	0	0	0	0	0	0	0	0.786	0	0.786
ceftriaxone	erythromycin	-100002656	-100003255	-1.CID100002656	-1.CID100003255	0	0	0	0	0	0	0	0.786	0	0.786
TOP2A	TK1	1860923	1848315	9606.ENSP00000411532	9606.ENSP00000301634	0	0	0	0	0.272	0	0	0.718	0	0.786
FLT1	pravastatin	1846791	-100004889	9606.ENSP00000282397	-1.CID100004889	0	0	0	0	0	0	0	0.786	0	0.786
methotrexate	misoprostol	-100004112	-100042955	-1.CID100004112	-1.CID100042955	0	0	0	0	0	0.497	0	0.586	0	0.785
VEGFA	N-acetylcystei.	1855611	-100000581	9606.ENSP00000361125	-1.CID100000581	0	0	0	0	0	0	0.7	0.302	0	0.784
doxorubicin	prednisolone	-100001690	-100004894	-1.CID100001690	-1.CID100004894	0	0	0	0	0	0	0	0.784	0	0.784
nicotine	atropine	-100000942	-100003661	-1.CID100000942	-1.CID100003661	0	0	0	0	0	0	0	0.783	0	0.783
levofloxacin	trimethoprim	-100004583	-100005578	-1.CID100004583	-1.CID100005578	0	0	0	0	0	0.365	0	0.668	0	0.782
penicillin	ciprofloxacin	-100002349	-100002764	-1.CID100002349	-1.CID100002764	0	0	0	0	0	0	0	0.782	0	0.782
lactulose	metronidazole	-100003872	-100004173	-1.CID100003872	-1.CID100004173	0	0	0	0	0	0	0	0.781	0	0.781
amikacin	isoniazid	-100002142	-100003767	-1.CID100002142	-1.CID100003767	0	0	0	0	0	0	0	0.78	0	0.78
cefotaxime	clindamycin	-100002631	-100002786	-1.CID100002631	-1.CID100002786	0	0	0	0	0	0	0	0.778	0	0.778
ampicillin	levofloxacin	-100002173	-100004583	-1.CID100002173	-1.CID100004583	0	0	0	0	0	0	0	0.778	0	0.778
penicillin	cefotaxime	-100002349	-100002631	-1.CID100002349	-1.CID100002631	0	0	0	0	0	0	0	0.777	0	0.777
thymidine	tenofovir	-100001134	-100064987	-1.CID100001134	-1.CID100064987	0	0	0	0	0	0.218	0	0.723	0	0.777
gemcitabine	sorafenib	-100003461	-100216239	-1.CID100003461	-1.CID100216239	0	0	0	0	0	0	0	0.777	0	0.777
cortisol	prednisone	-100003640	-100004900	-1.CID100003640	-1.CID100004900	0	0	0	0.623	0	0	0	0.777	0	0.777
gemcitabine	methotrexate	-100003461	-100004112	-1.CID100003461	-1.CID100004112	0	0	0	0	0	0.268	0	0.704	0	0.777
cisplatin	everolimus	-100002767	-100176872	-1.CID100002767	-1.CID100176872	0	0	0	0	0	0	0	0.777	0	0.777
MTHFR	5-fluorouracil	1856524	-100003385	9606.ENSP00000365775	-1.CID100003385	0	0	0	0	0	0	0.7	0.278	0	0.777
CHRM1	methacholine	1848849	-100001993	9606.ENSP00000306490	-1.CID100001993	0	0	0	0	0	0.7	0.211	0.105	0	0.776
itraconazole	clarithromycin	-100003793	-100054688	-1.CID100003793	-1.CID100054688	0	0	0	0	0	0.48	0	0.579	0	0.775
cefotaxime	erythromycin	-100002631	-100003255	-1.CID100002631	-1.CID100003255	0	0	0	0	0	0	0	0.775	0	0.775
chlorthalidone	spironolactone	-100002732	-100005267	-1.CID100002732	-1.CID100005267	0	0	0	0	0	0.194	0	0.729	0	0.775
ampicillin	cefoxitin	-100002173	-100002637	-1.CID100002173	-1.CID100002637	0	0	0	0	0	0	0	0.775	0	0.775
DAMGO	endomorphin-2	-100104742	-105311081	-1.CID100104742	-1.CID105311081	0	0	0	0.761	0	0	0	0.774	0	0.774
TOP2B	norfloxacin	1859958	-100004539	9606.ENSP00000396704	-1.CID100004539	0	0	0	0	0	0	0.467	0.588	0	0.774
PTPN11	RAF1	1852389	1844086	9606.ENSP00000340944	9606.ENSP00000251849	0	0	0	0	0.088	0.102	0	0.745	0	0.773
penicillin	sodium dodecyl.	-100002349	-100008778	-1.CID100002349	-1.CID100008778	0	0	0	0	0	0	0	0.773	0	0.773
VEGFA	etoposide	1855611	-100003310	9606.ENSP00000361125	-1.CID100003310	0	0	0	0	0	0	0.7	0.259	0	0.771
POMC	dexamethasone	1845600	-100003003	9606.ENSP00000264708	-1.CID100003003	0	0	0	0	0	0	0.7	0.258	0	0.77
penicillin	ceftazidime	-100002349	-100002650	-1.CID100002349	-1.CID100002650	0	0	0	0	0	0	0	0.769	0	0.769
ABCG2	ivermectin	1843466	-106435110	9606.ENSP00000237612	-1.CID106435110	0	0	0	0	0	0	0	0.768	0	0.768
HRAS	KDR	1849235	1845437	9606.ENSP00000309845	9606.ENSP00000263923	0	0	0	0	0	0.113	0	0.748	0	0.767
TYMS	TYMP	1849803	1844096	9606.ENSP00000315644	9606.ENSP00000252029	0	0	0	0	0	0	0	0.766	0	0.767
methotrexate	mitoxantrone	-100004112	-100004212	-1.CID100004112	-1.CID100004212	0	0	0	0	0	0	0	0.767	0	0.767
ciprofloxacin	sulfamethoxazo.	-100002764	-100005329	-1.CID100002764	-1.CID100005329	0	0	0	0	0	0	0	0.767	0	0.767
cefazolin	cefuroxime	-100002617	-100002658	-1.CID100002617	-1.CID100002658	0	0	0	0	0	0	0	0.766	0	0.766
vitamin A	vitamin K	-100001071	-100004812	-1.CID100001071	-1.CID100004812	0	0	0	0	0	0.238	0	0.703	0	0.766
clindamycin	levofloxacin	-100002786	-100004583	-1.CID100002786	-1.CID100004583	0	0	0	0	0	0	0	0.766	0	0.766
everolimus	pazopanib	-100176872	-110113978	-1.CID100176872	-1.CID110113978	0	0	0	0	0	0	0	0.766	0	0.766
levofloxacin	meropenem	-100004583	-100060706	-1.CID100004583	-1.CID100060706	0	0	0	0	0	0	0	0.765	0	0.765
TYMS	DCK	1849803	1847023	9606.ENSP00000315644	9606.ENSP00000286648	0	0	0	0	0.218	0.415	0	0.528	0	0.765
cefoxitin	ceftazidime	-100002637	-100002650	-1.CID100002637	-1.CID100002650	0	0	0	0.554	0	0	0	0.765	0	0.765
cefotaxime	levofloxacin	-100002631	-100004583	-1.CID100002631	-1.CID100004583	0	0	0	0	0	0	0	0.764	0	0.764
NR3C2	triamcinolone	1852455	-100005544	9606.ENSP00000341390	-1.CID100005544	0	0	0	0	0	0	0.7	0	0.238	0.764
amikacin	ampicillin	-100002142	-100002173	-1.CID100002142	-1.CID100002173	0	0	0	0	0	0	0	0.764	0	0.764
cefoxitin	piperacillin	-100002637	-100004834	-1.CID100002637	-1.CID100004834	0	0	0	0	0	0	0	0.764	0	0.764
ampicillin	cefuroxime	-100002173	-100002658	-1.CID100002173	-1.CID100002658	0	0	0	0	0	0	0	0.764	0	0.764
gentamicin	levofloxacin	-100003467	-100004583	-1.CID100003467	-1.CID100004583	0	0	0	0	0	0	0	0.764	0	0.764
cefazolin	cefotaxime	-100002617	-100002631	-1.CID100002617	-1.CID100002631	0	0	0	0	0	0	0	0.763	0	0.763
cefazolin	gentamicin	-100002617	-100003467	-1.CID100002617	-1.CID100003467	0	0	0	0	0	0	0	0.763	0	0.763
norfloxacin	trimethoprim	-100004539	-100005578	-1.CID100004539	-1.CID100005578	0	0	0	0	0	0.282	0	0.68	0	0.763
KDR	KRAS	1845437	1844404	9606.ENSP00000263923	9606.ENSP00000256078	0	0	0	0	0	0.113	0	0.744	0	0.763
gentamicin	meropenem	-100003467	-100060706	-1.CID100003467	-1.CID100060706	0	0	0	0	0	0	0	0.763	0	0.763
chloramphenicol	ceftriaxone	-100000298	-100002656	-1.CID100000298	-1.CID100002656	0	0	0	0	0	0	0	0.762	0	0.762
cefazolin	ceftazidime	-100002617	-100002650	-1.CID100002617	-1.CID100002650	0	0	0	0	0	0	0	0.762	0	0.762
cefotaxime	trimethoprim	-100002631	-100005578	-1.CID100002631	-1.CID100005578	0	0	0	0	0	0	0	0.762	0	0.762
cefepime	norfloxacin	-100002622	-100004539	-1.CID100002622	-1.CID100004539	0	0	0	0	0	0	0	0.762	0	0.762
fusidic acid	gentamicin	-100003443	-100003467	-1.CID100003443	-1.CID100003467	0	0	0	0	0	0.268	0	0.685	0	0.762
erythromycin	trimethoprim	-100003255	-100005578	-1.CID100003255	-1.CID100005578	0	0	0	0	0	0	0	0.762	0	0.762
cefazolin	ceftriaxone	-100002617	-100002656	-1.CID100002617	-1.CID100002656	0	0	0	0	0	0	0	0.762	0	0.762
DHFR	ceftriaxone	1859928	-100002656	9606.ENSP00000396308	-1.CID100002656	0	0	0	0	0	0	0.7	0.227	0	0.761
cefotaxime	tobramycin	-100002631	-100005496	-1.CID100002631	-1.CID100005496	0	0	0	0	0	0	0	0.761	0	0.761
ampicillin	sulfamethoxazo.	-100002173	-100005329	-1.CID100002173	-1.CID100005329	0	0	0	0	0	0	0	0.761	0	0.761
vitamin K	tranexamic acid	-100004812	-100005526	-1.CID100004812	-1.CID100005526	0	0	0	0	0	0.514	0	0.522	0	0.76
DHFR	ceftazidime	1859928	-100002650	9606.ENSP00000396308	-1.CID100002650	0	0	0	0	0	0	0.7	0.222	0	0.76
octreotide	terlipressin	-100054373	-100072081	-1.CID100054373	-1.CID100072081	0	0	0	0.617	0	0	0	0.76	0	0.76
tinidazole	clarithromycin	-100005479	-100054688	-1.CID100005479	-1.CID100054688	0	0	0	0	0	0	0	0.76	0	0.76
PTGS2	HRAS	1854602	1849235	9606.ENSP00000356438	9606.ENSP00000309845	0	0	0	0	0	0	0	0.759	0	0.759
ceftriaxone	prednisolone	-100002656	-100004894	-1.CID100002656	-1.CID100004894	0	0	0	0	0	0	0	0.759	0	0.759
cefazolin	cefoxitin	-100002617	-100002637	-1.CID100002617	-1.CID100002637	0	0	0	0	0	0	0	0.758	0	0.758
atropine	morphine	-100003661	-100004253	-1.CID100003661	-1.CID100004253	0	0	0	0	0	0	0	0.758	0	0.758
naloxone	neostigmine	-100004425	-100004456	-1.CID100004425	-1.CID100004456	0	0	0	0	0	0	0	0.757	0	0.757
DPYD	cisplatin	1855189	-100002767	9606.ENSP00000359211	-1.CID100002767	0	0	0	0	0	0	0.7	0.211	0	0.756
imatinib	everolimus	-100005291	-100176872	-1.CID100005291	-1.CID100176872	0	0	0	0	0	0	0	0.755	0	0.755
fentanyl	DAMGO	-100003345	-100104742	-1.CID100003345	-1.CID100104742	0	0	0	0	0	0	0	0.754	0	0.754
FLT1	imatinib	1846791	-100005291	9606.ENSP00000282397	-1.CID100005291	0	0	0	0	0	0.428	0	0.58	0	0.753
cefepime	tobramycin	-100002622	-100005496	-1.CID100002622	-1.CID100005496	0	0	0	0	0	0	0	0.75	0	0.75
ampicillin	piperacillin	-100002173	-100004834	-1.CID100002173	-1.CID100004834	0	0	0	0.832	0	0	0	0.749	0	0.749
levofloxacin	tobramycin	-100004583	-100005496	-1.CID100004583	-1.CID100005496	0	0	0	0	0	0	0	0.749	0	0.749
ABL1	KIT	1855665	1847112	9606.ENSP00000361423	9606.ENSP00000288135	0	0	0	0.639	0	0.657	0	0.751	0	0.749
metronidazole	moxifloxacin	-100004173	-100004259	-1.CID100004173	-1.CID100004259	0	0	0	0	0	0	0	0.749	0	0.749
moxifloxacin	clarithromycin	-100004259	-100054688	-1.CID100004259	-1.CID100054688	0	0	0	0	0	0	0	0.749	0	0.749
chloramphenicol	sulfamethoxazo.	-100000298	-100005329	-1.CID100000298	-1.CID100005329	0	0	0	0	0	0	0	0.749	0	0.749
MTOR	KDR	1854147	1845437	9606.ENSP00000354558	9606.ENSP00000263923	0	0	0	0	0	0.088	0	0.735	0	0.748
RAP1A	ibandronate	1853349	-100060852	9606.ENSP00000348786	-1.CID100060852	0	0	0	0	0	0	0.7	0.185	0	0.748
diclofenac	tolmetin	-100003032	-100005508	-1.CID100003032	-1.CID100005508	0	0	0	0	0	0.246	0	0.675	0	0.748
aztreonam	gentamicin	-100002274	-100003467	-1.CID100002274	-1.CID100003467	0	0	0	0	0	0	0	0.747	0	0.747
RET	KRAS	1853238	1844404	9606.ENSP00000347942	9606.ENSP00000256078	0	0	0	0	0	0.326	0	0.641	0	0.747
NR3C2	HSP90AA1	1852455	1851814	9606.ENSP00000341390	9606.ENSP00000335153	0	0	0	0	0	0.675	0	0.253	0	0.747
ampicillin	cefazolin	-100002173	-100002617	-1.CID100002173	-1.CID100002617	0	0	0	0	0	0	0	0.747	0	0.747
cefepime	gentamicin	-100002622	-100003467	-1.CID100002622	-1.CID100003467	0	0	0	0	0	0	0	0.746	0	0.746
mesalazine	prednisolone	-100004075	-100004894	-1.CID100004075	-1.CID100004894	0	0	0	0	0	0	0	0.746	0	0.746
itraconazole	anidulafungin	-100003793	-100166548	-1.CID100003793	-1.CID100166548	0	0	0	0	0	0	0	0.746	0	0.746
ABL1	HRAS	1855665	1849235	9606.ENSP00000361423	9606.ENSP00000309845	0	0	0	0	0.098	0.305	0	0.627	0	0.746
mannitol	furosemide	-100000453	-100003440	-1.CID100000453	-1.CID100003440	0	0	0	0	0	0.194	0	0.694	0	0.746
midodrine	terlipressin	-100004195	-100072081	-1.CID100004195	-1.CID100072081	0	0	0	0	0	0.218	0	0.685	0	0.746
aztreonam	cefoxitin	-100002274	-100002637	-1.CID100002274	-1.CID100002637	0	0	0	0	0	0	0	0.745	0	0.745
cefuroxime	gentamicin	-100002658	-100003467	-1.CID100002658	-1.CID100003467	0	0	0	0	0	0	0	0.744	0	0.744
cefoxitin	cefuroxime	-100002637	-100002658	-1.CID100002637	-1.CID100002658	0	0	0	0.725	0	0	0	0.744	0	0.744
MTOR	azathioprine	1854147	-100002265	9606.ENSP00000354558	-1.CID100002265	0	0	0	0	0	0	0.7	0.169	0	0.743
cefazolin	ciprofloxacin	-100002617	-100002764	-1.CID100002617	-1.CID100002764	0	0	0	0	0	0	0	0.742	0	0.742
ACHE	chlorpromazine	1848506	-100002726	9606.ENSP00000303211	-1.CID100002726	0	0	0	0	0	0	0.7	0.165	0	0.742
gentamicin	lincomycin	-100003467	-100003928	-1.CID100003467	-1.CID100003928	0	0	0	0	0	0.268	0	0.658	0	0.742
VEGFA	dexamethasone	1855611	-100003003	9606.ENSP00000361125	-1.CID100003003	0	0	0	0	0	0	0.7	0.167	0	0.742
RAP1A	risedronate	1853349	-100005245	9606.ENSP00000348786	-1.CID100005245	0	0	0	0	0	0	0.7	0.167	0	0.742
clindamycin	piperacillin	-100002786	-100004834	-1.CID100002786	-1.CID100004834	0	0	0	0	0	0	0	0.742	0	0.742
azithromycin	moxifloxacin	-100002269	-100004259	-1.CID100002269	-1.CID100004259	0	0	0	0	0	0	0	0.741	0	0.741
cisplatin	mitoxantrone	-100002767	-100004212	-1.CID100002767	-1.CID100004212	0	0	0	0	0	0	0	0.741	0	0.741
cefuroxime	piperacillin	-100002658	-100004834	-1.CID100002658	-1.CID100004834	0	0	0	0	0	0	0	0.74	0	0.74
amikacin	cefazolin	-100002142	-100002617	-1.CID100002142	-1.CID100002617	0	0	0	0	0	0	0	0.74	0	0.74
sunitinib	regorafenib	-103086686	-111167602	-1.CID103086686	-1.CID111167602	0	0	0	0	0	0	0	0.74	0	0.74
cisplatin	sorafenib	-100002767	-100216239	-1.CID100002767	-1.CID100216239	0	0	0	0	0	0	0	0.74	0	0.74
cefazolin	piperacillin	-100002617	-100004834	-1.CID100002617	-1.CID100004834	0	0	0	0	0	0	0	0.74	0	0.74
cefoxitin	gentamicin	-100002637	-100003467	-1.CID100002637	-1.CID100003467	0	0	0	0	0	0	0	0.74	0	0.74
rabeprazole	clarithromycin	-100005029	-100054688	-1.CID100005029	-1.CID100054688	0	0	0	0	0	0	0	0.74	0	0.74
chloramphenicol	amikacin	-100000298	-100002142	-1.CID100000298	-1.CID100002142	0	0	0	0	0	0	0	0.739	0	0.739
clindamycin	moxifloxacin	-100002786	-100004259	-1.CID100002786	-1.CID100004259	0	0	0	0	0	0	0	0.739	0	0.739
DHFR	cefepime	1859928	-100002622	9606.ENSP00000396308	-1.CID100002622	0	0	0	0	0	0	0.7	0.158	0	0.739
cefuroxime	erythromycin	-100002658	-100003255	-1.CID100002658	-1.CID100003255	0	0	0	0	0	0	0	0.739	0	0.739
cefoxitin	metronidazole	-100002637	-100004173	-1.CID100002637	-1.CID100004173	0	0	0	0	0	0	0	0.739	0	0.739
erythromycin	sulfamethoxazo.	-100003255	-100005329	-1.CID100003255	-1.CID100005329	0	0	0	0	0	0	0	0.739	0	0.739
gentamicin	sulfamethoxazo.	-100003467	-100005329	-1.CID100003467	-1.CID100005329	0	0	0	0	0	0	0	0.739	0	0.739
famotidine	lansoprazole	-100003325	-100003883	-1.CID100003325	-1.CID100003883	0	0	0	0	0	0.187	0	0.689	0	0.739
gentamicin	norfloxacin	-100003467	-100004539	-1.CID100003467	-1.CID100004539	0	0	0	0	0	0	0	0.738	0	0.738
omeprazole	tinidazole	-100004594	-100005479	-1.CID100004594	-1.CID100005479	0	0	0	0	0	0	0	0.737	0	0.737
ampicillin	norfloxacin	-100002173	-100004539	-1.CID100002173	-1.CID100004539	0	0	0	0	0	0	0	0.737	0	0.737
HRAS	FLT3	1849235	1843598	9606.ENSP00000309845	9606.ENSP00000241453	0	0	0	0	0	0.113	0	0.715	0	0.737
KRAS	FLT3	1844404	1843598	9606.ENSP00000256078	9606.ENSP00000241453	0	0	0	0	0	0.113	0	0.715	0	0.737
DHFR	levofloxacin	1859928	-100004583	9606.ENSP00000396308	-1.CID100004583	0	0	0	0	0	0	0.7	0.151	0	0.737
cefuroxime	meropenem	-100002658	-100060706	-1.CID100002658	-1.CID100060706	0	0	0	0	0	0	0	0.737	0	0.737
omeprazole	misoprostol	-100004594	-100042955	-1.CID100004594	-1.CID100042955	0	0	0	0	0	0.187	0	0.685	0	0.736
ABL1	sunitinib	1855665	-103086686	9606.ENSP00000361423	-1.CID103086686	0	0	0	0	0	0.69	0	0.171	0	0.736
amikacin	cefuroxime	-100002142	-100002658	-1.CID100002142	-1.CID100002658	0	0	0	0	0	0	0	0.736	0	0.736
cefazolin	tobramycin	-100002617	-100005496	-1.CID100002617	-1.CID100005496	0	0	0	0	0	0	0	0.735	0	0.735
azithromycin	penicillin	-100002269	-100002349	-1.CID100002269	-1.CID100002349	0	0	0	0	0	0	0	0.735	0	0.735
DHFR	MTHFR	1859928	1856524	9606.ENSP00000396308	9606.ENSP00000365775	0	0	0	0	0	0	0	0.734	0	0.734
tacrolimus	everolimus	-100005372	-100176872	-1.CID100005372	-1.CID100176872	0	0	0	0.681	0	0	0	0.734	0	0.734
DCK	pyrophosphate	1847023	-100001023	9606.ENSP00000286648	-1.CID100001023	0	0	0	0	0	0.601	0	0.353	0	0.734
gadofosveset	gadobenate dim.	-100158440	-100197281	-1.CID100158440	-1.CID100197281	0	0	0	0	0	0.184	0	0.683	0	0.733
moxifloxacin	capreomycin	-100004259	-153297329	-1.CID100004259	-1.CID153297329	0	0	0	0	0	0	0	0.733	0	0.733
cisplatin	imatinib	-100002767	-100005291	-1.CID100002767	-1.CID100005291	0	0	0	0	0	0	0	0.733	0	0.733
chloramphenicol	levofloxacin	-100000298	-100004583	-1.CID100000298	-1.CID100004583	0	0	0	0	0	0	0	0.733	0	0.733
leucovorin	etoposide	-100000143	-100003310	-1.CID100000143	-1.CID100003310	0	0	0	0	0	0	0	0.732	0	0.732
cefepime	cefoxitin	-100002622	-100002637	-1.CID100002622	-1.CID100002637	0	0	0	0.548	0	0	0	0.732	0	0.732
thymidine	penicillin	-100001134	-100002349	-1.CID100001134	-1.CID100002349	0	0	0	0	0	0	0	0.731	0	0.731
fluvoxamine	itraconazole	-100003404	-100003793	-1.CID100003404	-1.CID100003793	0	0	0	0	0	0.282	0	0.636	0	0.731
aztreonam	cefuroxime	-100002274	-100002658	-1.CID100002274	-1.CID100002658	0	0	0	0	0	0	0	0.731	0	0.731
ALDH2	doxorubicin	1844978	-100001690	9606.ENSP00000261733	-1.CID100001690	0	0	0	0	0	0	0.7	0.13	0	0.731
clindamycin	meropenem	-100002786	-100060706	-1.CID100002786	-1.CID100060706	0	0	0	0	0	0	0	0.73	0	0.73
aztreonam	levofloxacin	-100002274	-100004583	-1.CID100002274	-1.CID100004583	0	0	0	0	0	0	0	0.73	0	0.73
penicillin	NaHCO3	-100002349	-100010340	-1.CID100002349	-1.CID100010340	0	0	0	0	0	0	0	0.729	0	0.729
RAP1A	alendronate	1853349	-100002088	9606.ENSP00000348786	-1.CID100002088	0	0	0	0	0	0	0.7	0.126	0	0.729
gentamicin	metronidazole	-100003467	-100004173	-1.CID100003467	-1.CID100004173	0	0	0	0	0	0	0	0.729	0	0.729
cefotaxime	norfloxacin	-100002631	-100004539	-1.CID100002631	-1.CID100004539	0	0	0	0	0	0	0	0.729	0	0.729
KRAS	lovastatin	1844404	-100003962	9606.ENSP00000256078	-1.CID100003962	0	0	0	0	0	0	0.7	0.121	0	0.728
lidocaine	propafenone	-100003676	-100004932	-1.CID100003676	-1.CID100004932	0	0	0	0	0	0.441	0	0.528	0	0.728
amikacin	norfloxacin	-100002142	-100004539	-1.CID100002142	-1.CID100004539	0	0	0	0	0	0	0	0.728	0	0.728
HMGCR	UDCA	1847097	-100005645	9606.ENSP00000287936	-1.CID100005645	0	0	0	0	0	0	0.7	0.113	0	0.725
VEGFA	MTOR	1855611	1854147	9606.ENSP00000361125	9606.ENSP00000354558	0	0	0	0	0	0	0	0.725	0	0.725
atropine	N-methylscopol.	-100003661	-100004120	-1.CID100003661	-1.CID100004120	0	0	0	0.784	0	0.197	0	0.667	0	0.724
chloramphenicol	norfloxacin	-100000298	-100004539	-1.CID100000298	-1.CID100004539	0	0	0	0	0	0	0	0.723	0	0.723
azithromycin	cefuroxime	-100002269	-100002658	-1.CID100002269	-1.CID100002658	0	0	0	0	0	0	0	0.722	0	0.722
busulfan	idarubicin	-100002478	-100003685	-1.CID100002478	-1.CID100003685	0	0	0	0	0	0	0	0.722	0	0.722
methotrexate	capecitabine	-100004112	-100060953	-1.CID100004112	-1.CID100060953	0	0	0	0	0	0.268	0	0.631	0	0.722
ciprofloxacin	fluconazole	-100002764	-100003365	-1.CID100002764	-1.CID100003365	0	0	0	0	0	0.282	0	0.622	0	0.721
clindamycin	nafcillin	-100002786	-100008982	-1.CID100002786	-1.CID100008982	0	0	0	0	0	0	0	0.72	0	0.72
diclofenac	omeprazole	-100003032	-100004594	-1.CID100003032	-1.CID100004594	0	0	0	0	0	0	0	0.719	0	0.719
lactulose	neomycin	-100003872	-100004454	-1.CID100003872	-1.CID100004454	0	0	0	0.714	0	0	0	0.718	0	0.718
doxorubicin	sorafenib	-100001690	-100216239	-1.CID100001690	-1.CID100216239	0	0	0	0	0	0	0	0.717	0	0.717
metronidazole	meropenem	-100004173	-100060706	-1.CID100004173	-1.CID100060706	0	0	0	0	0	0	0	0.716	0	0.716
TOP2A	cisplatin	1860923	-100002767	9606.ENSP00000411532	-1.CID100002767	0	0	0	0	0	0	0	0.714	0	0.714
mifepristone	spironolactone	-100004196	-100005267	-1.CID100004196	-1.CID100005267	0	0	0	0	0	0	0	0.713	0	0.713
penicillin	meropenem	-100002349	-100060706	-1.CID100002349	-1.CID100060706	0	0	0	0	0	0	0	0.712	0	0.712
ABL1	KRAS	1855665	1844404	9606.ENSP00000361423	9606.ENSP00000256078	0	0	0	0	0.098	0.305	0	0.576	0	0.711
folate	vitamin K	-100003405	-100004812	-1.CID100003405	-1.CID100004812	0	0	0	0	0	0.238	0	0.63	0	0.71
norfloxacin	piperacillin	-100004539	-100004834	-1.CID100004539	-1.CID100004834	0	0	0	0	0	0	0	0.71	0	0.71
metronidazole	neomycin	-100004173	-100004454	-1.CID100004173	-1.CID100004454	0	0	0	0	0	0	0	0.71	0	0.71
lincomycin	tobramycin	-100003928	-100005496	-1.CID100003928	-1.CID100005496	0	0	0	0	0	0	0	0.709	0	0.709
penicillin	cefuroxime	-100002349	-100002658	-1.CID100002349	-1.CID100002658	0	0	0	0	0	0	0	0.709	0	0.709
midodrine	atomoxetine	-100004195	-100054840	-1.CID100004195	-1.CID100054840	0	0	0	0	0	0	0	0.708	0	0.708
leucovorin	thymidine	-100000143	-100001134	-1.CID100000143	-1.CID100001134	0	0	0	0	0	0	0	0.708	0	0.708
CHRM2	methacholine	1850196	-100001993	9606.ENSP00000319984	-1.CID100001993	0	0	0	0	0	0.639	0.211	0	0	0.707
TOP2B	idarubicin	1859958	-100003685	9606.ENSP00000396704	-1.CID100003685	0	0	0	0	0	0	0.549	0.367	0	0.706
TOP2B	cisplatin	1859958	-100002767	9606.ENSP00000396704	-1.CID100002767	0	0	0	0	0	0	0	0.706	0	0.706
cefoxitin	erythromycin	-100002637	-100003255	-1.CID100002637	-1.CID100003255	0	0	0	0	0	0	0	0.705	0	0.705
trimethoprim	meropenem	-100005578	-100060706	-1.CID100005578	-1.CID100060706	0	0	0	0	0	0	0	0.705	0	0.705
azithromycin	metronidazole	-100002269	-100004173	-1.CID100002269	-1.CID100004173	0	0	0	0	0	0	0	0.704	0	0.704
methotrexate	D-penicillamine	-100004112	-100004727	-1.CID100004112	-1.CID100004727	0	0	0	0	0	0	0	0.704	0	0.704
TOP2A	DPYD	1860923	1855189	9606.ENSP00000411532	9606.ENSP00000359211	0.07	0	0	0	0.073	0	0	0.683	0	0.703
penicillin	levofloxacin	-100002349	-100004583	-1.CID100002349	-1.CID100004583	0	0	0	0	0	0	0	0.703	0	0.703
moxifloxacin	meropenem	-100004259	-100060706	-1.CID100004259	-1.CID100060706	0	0	0	0	0	0	0	0.703	0	0.703
ampicillin	neomycin	-100002173	-100004454	-1.CID100002173	-1.CID100004454	0	0	0	0	0	0	0	0.703	0	0.703
CYP2A6	chlorpromazine	1848249	-100002726	9606.ENSP00000301141	-1.CID100002726	0	0	0	0	0	0	0.7	0	0	0.7
